group	CADD_splice	spliceAI	MMsplicing_abs	Trap	dbscSNV_ADA_SCORE	dbscSNV_RF_SCORE	SPIDEX_dpsi_abs	SPIDEX_zscore_abs	maxscant_diff_abs
1	1.769550038242688	0.6792332351343117	2.076760880749454	0.6809883148991682	0.6061531123465598	0.676601944645438	0.1372051748839761	0.1271493715406207	0.3393127906356825
1	29.17430482432743	2.1352526042121207	2.192056218000877	9.364537197461734	2.5683601503479982	1.5938414982681757	18.5404350356835	17.802572894074316	2.602379945322269
0	0.6827441042172139	2.1352526042121207	3.626818097340774	5.12596765812805	3.8267934368417	4.002345844827687	3.437302318566463	3.4772224294598724	4.817225940533331
0	0.3767943481761429	0.6792332351343117	3.0601066464173723	9.496151658041445	0.5419261976473639	0.538527297204629	0.1009591318552575	0.0909868087157704	1.8492184508446423
1	1.4953286641465235	0.6792332351343117	0.9200436466491996	0.8002243650798869	0.6156534428745054	0.7038691308021614	0.561521666073098	0.6009798600147456	0.4469165496007424
0	0.1792264703276106	1.3979655728228078	1.869943041271356	0.3923707596941606	0.2788868345930039	0.2965248108429324	0.015785710361025	0.0075098493882171	1.808063624979011
0	4.091894271356952	0.6792332351343117	1.3078044805043054	2.131573701138226	1.578705503991289	1.675837857519165	5.37477826308951	5.826895944238131	1.483698129378248
0	0.4569079914747539	0.6792332351343117	2.530571703444513	0.891389442586949	0.466087050134204	0.2852923590861294	0.3352581317480981	0.3718870653726269	2.0298096686656555
0	0.2035347922332274	2.1352526042121207	1.017578789193025	3.652839414366136	0.6968160316976988	0.9191163604667436	3.246194869075014	3.273214192062523	3.356920686434917
0	0.4253469607939598	1.738087428469434	2.819467356178309	5.359286172396425	0.6451501850781817	0.7224381993437025	2.3969320878646987	2.412596468486146	1.9350593641743616
0	0.5164990476182693	2.373540946117284	2.0190464789707	2.337403306721035	0.6364538569440961	0.7419770433473362	2.200765750710233	2.221990476561261	1.864176283261601
0	0.5207265811157529	0.6792332351343117	0.0391937978725615	5.812567508875384	1.010944720530798	1.0528139256328344	3.962923987287067	3.9647931264676446	0.2933125734043043
