group	CADD_splice	spliceAI	MMsplicing_abs	SCAP	Trap	dbscSNV_ADA_SCORE	dbscSNV_RF_SCORE	RegSNPs	SPIDEX_dpsi_abs	SPIDEX_zscore_abs	maxscant_diff_abs
1	1.6726639410159807	3.573069962325216	0.7019001660887816	1.1703928108576958	0.5290725001393181	1.332729508428735	1.441795737960896	0.9010043928929876	0.7638834586345469	0.8233418755810036	0.1791158930870216
1	1.8748958973133492	1.9986726771271175	1.1316574335799223	2.0279182073002846	3.1381062001954856	1.7165641180453437	2.35845545256468	1.1574425930688323	2.093876741277314	2.139956163680849	1.6477759369790337
1	3.123556957713742	9.567971902287404	3.573069962325216	2.046013836892969	3.838776348861087	1.7144635400991768	1.578024733433715	2.1191598997496404	4.984379315532071	5.01121531123429	2.1655098041386003
1	1.0389995848272835	34.869968884318226	0.3597843627636526	1.2413758547314235	0.7672592417963813	0.5163038181916138	0.7487248225850538	0.904488504446906	1.355871365063836	1.3888681995158485	0.0099170206958035
1	0.6704113994206471	0.6522848722489856	0.6819859784146904	1.1926834234484616	1.493379974056803	0.8473550597714242	1.4556236385368244	1.2470295046759146	3.196795536836465	3.2682859547331056	0.4451711936737401
1	3.939255820557592	8.893017025063104	3.182048681176408	3.1497807900726613	1.7672852179937502	2.504596269431285	2.0732994438336703	1.6726639410159807	2.6636586898373045	2.7030328926206826	2.655826505894839
1	4.180692767497508	3.981523257048184	1.286812483496267	2.2883869509102834	4.416739096451652	2.1701721178649875	2.7748187388919163	1.750312280634563	1.8901764427246024	1.938554049808917	1.7992893777052423
1	3.123556957713742	1.4378529825207518	1.5455842851621726	9.379936264060348	5.161852775593047	2.0009153545944773	4.511670631789944	6.125150707323561	1.037202380241722	1.037202380241722	1.0805418981838524
1	1.1537496125580131	1.60865931721028	2.003159190768924	1.328884492844217	1.870539884090556	1.1151617381325014	1.519403689927311	2.1191598997496404	0.2926634018582418	0.2835903940617328	1.5678610386029457
1	1.1279863050273986	0.8473550597714242	1.509376105654733	7.498042457270854	8.232959630421744	1.752430273760683	2.254961152335425	2.7427673401398027	1.4595825675429968	1.495376271411664	3.074450972666349
1	2.13070108331297	1.7800585943165848	2.842362010386226	5.454854557974196	5.047256553922541	1.743964491705632	2.1376405438877697	1.307797542120874	1.807863802640611	1.8488251147562145	1.8770755434414268
1	1.2564686407955623	3.573069962325216	2.9638509061821767	1.8901764427246024	4.909232339465472	1.3269632608646285	2.412375324645456	1.3733090433519293	1.3500743299619036	1.3810816536038464	2.402521787079812
1	2.439588397455281	2.8098101166847806	0.5354709467022651	1.4181927188911856	5.047256553922541	2.1795117877419963	2.395146277547683	1.493379974056803	0.5870007444894301	0.624419118251094	1.104199313753106
1	2.93872290077361	2.8098101166847806	0.9097199182322936	1.2020050514509264	5.161852775593047	1.4774425439912295	2.4769740930493005	2.7427673401398027	0.2235832933678971	0.2206045931008991	0.6753681564575229
1	1.5800603298239382	4.074538810289166	2.883398014773999	4.002812244869402	3.430457720078591	2.1795117877419963	1.4754544712538196	1.5234212154858129	3.132280652951726	3.205667745885399	1.718665712482208
1	3.2893609449521737	2.8098101166847806	1.426046147467119	1.920899778266302	6.589818242078458	2.6454055175257585	2.4569950132182936	3.193842157042925	0.7960598396109108	0.7926616040548713	2.266869426369025
1	2.439588397455281	6.787859155076005	3.208629181267135	1.2244589307785063	2.3269055610053706	1.228212556612032	1.168540413807205	1.107850381491498	12.59110183818149	12.082432874789935	1.0354059190706952
1	4.913616938342727	2.687240348603752	3.2413389510989647	4.831057221949121	5.047256553922541	3.347085440487661	5.647906109928061	2.7427673401398027	1.2564686407955623	1.27540868310836	2.17717498659924
1	8.308986864189906	1.3908170193013134	0.2715224604361477	1.0987284608536645	0.4467393268624811	1.2830078885801215	2.3196572508627127	1.5274424609759183	0.295691954853381	0.3215202842331241	0.6440704858034042
1	1.5800603298239382	1.277307238250741	0.6293236301433471	2.38043272936115	7.718295305833648	1.1005513128506392	1.2020050514509264	0.9889568686130596	0.1176166582769432	0.1031014548617784	0.7403261643515985
1	3.123556957713742	4.074538810289166	3.8353526633711774	2.79362521042861	1.4774425439912295	1.5254313728089166	1.7102654297490485	3.193842157042925	1.194546149112459	1.2113467302926757	2.658435664771175
1	6.6943151887204175	12.540007780396689	2.494531502889481	2.5603733268325346	1.6997878738371108	2.504596269431285	5.042735007632773	34.869968884318226	3.677409991538859	3.717192970359213	2.3076035522589966
1	1.5415462143747105	1.951842009647036	3.59892090067015	2.1982516002880885	9.379936264060348	2.684613832152947	2.8587299122444296	2.1191598997496404	4.891738076860971	4.913616938342727	1.8553281528852272
1	1.6726639410159807	1.639511529501211	0.6588675863838827	1.6560561012013355	5.047256553922541	2.103053595867829	2.35845545256468	3.193842157042925	1.124318277090575	1.2564686407955623	1.8186056948818328
1	2.5603733268325346	2.144591110565852	1.5577210741109022	2.5680350956277698	11.947408170753464	2.2241515919374506	6.6943151887204175	1.750312280634563	0.5918631575583241	0.5756762405003496	1.7270822748432482
1	3.123556957713742	7.845663519862973	6.890372446946264	1.8661882356112	7.521970588429756	3.347085440487661	1.8836210530738704	3.193842157042925	8.195439355418687	7.985770664291119	2.5629257481925363
1	3.4995943364231	2.8098101166847806	2.1562001653774803	1.426046147467119	2.7030328926206826	1.0987284608536645	1.3674887009765977	1.414271323754305	0.9202016887725828	0.9272036166400116	1.4576026519313026
1	6.406597763020173	7.002454662862614	2.668888003917674	2.305196821901459	6.431414658086615	3.0287353419215144	10.142404391146105	2.7427673401398027	3.4117917393999497	3.468032098531913	2.007650344032696
1	1.833689120479328	0.8992633847241388	1.5678610386029457	3.170287144349301	7.002454662862614	2.254961152335425	2.695129442179163	6.125150707323561	0.1511868912453202	0.1585192327118957	1.8014313973881388
1	2.066461953858169	1.1889603672247122	2.300387358708908	3.4492042735853774	6.266588818608289	2.573150461141468	2.281202590596912	34.869968884318226	0.4389043169455653	0.4310834165445067	2.1053508425857843
1	2.439588397455281	1.7165641180453437	2.24071419099991	2.0437477555376	4.909232339465472	3.509107910477252	2.210005179367434	2.1191598997496404	1.4814214217949953	1.5214119881453103	1.6045621991526071
1	4.432417614631431	3.3993921740346265	1.2621419855854257	1.7566693612802944	3.0287353419215144	1.5658311508263176	1.8836210530738704	1.3616761484885482	5.236813770457114	5.241542072305801	0.8096794346820746
1	5.385839226532215	3.866263433142597	4.096289831476661	3.2954012029759694	4.255444093446293	2.278810442467563	2.2859908433631397	2.1191598997496404	2.519737289365991	2.5680350956277698	2.756093354949638
1	1.9897135304345976	2.295583215720088	0.6113674335398217	1.0987284608536645	9.02665664064292	1.2094767863158715	1.4635451087111728	2.1191598997496404	2.016646607879381	2.269255004467478	1.033610200699429
1	2.439588397455281	5.147940500527581	6.345168947949662	1.7609125905568126	4.255444093446293	1.6189190546041514	1.8836210530738704	1.414271323754305	6.939052882552424	6.8285745609647215	2.637606153288249
1	4.180692767497508	2.412375324645456	1.319286820829719	1.250802697631792	4.002812244869402	1.7757966265368257	1.4319455527016758	3.193842157042925	5.504831459529292	5.474776358132041	0.9132110316188664
1	0.506751882920893	1.3908170193013134	0.2805702654149658	17.38808861425622	1.795008505186097	0.8611367288345985	0.7943603894546003	0.2116807307438616	2.0121461465242785	1.0588180772197202	0.2146533145827286
1	1.29252563251447	3.866263433142597	1.126151903809404	1.5153898774243837	4.653941724035803	0.9783080406729012	1.0841731231604783	3.193842157042925	1.1500597696690762	1.1592902616008636	1.315453683053052
1	1.332729508428735	0.4687528524401871	1.5375118946985975	1.429978193746613	6.754218825612293	1.6685060232076858	2.4769740930493005	0.9429993517215683	0.0042473791346623	0.0028311244933711	1.7270822748432482
1	2.439588397455281	7.845663519862973	2.3853317088079065	1.4319455527016758	1.7843247487058371	1.6726639410159807	1.4993716211129804	2.7587634717377325	3.40558753146048	3.46174708322512	2.1191598997496404
1	7.959153963088541	7.434871237033929	3.977985216266737	2.71095075227791	3.75062612099141	2.3100116170942058	3.7539836355142855	2.1191598997496404	1.7291889665260975	1.7715388371575207	2.734791314355177
1	3.123556957713742	1.2394929391072913	1.5153898774243837	6.674529528899539	2.509637413141866	3.1556298748881435	8.021515267874102	1.758790457693169	0.2370127846981988	0.2310389944591528	1.4893901301206642
1	2.93872290077361	5.147940500527581	2.0482811012718107	2.018898588650106	2.266869426369025	1.5820968807728797	2.0984627446802584	2.2265138138173017	2.4545040783527416	2.5121601810426237	2.439588397455281
1	2.302791424543356	1.3442850225251397	1.5274424609759183	8.33784374656479	10.838763672560049	1.758790457693169	2.1562001653774803	2.7694603855668536	2.732135890965184	1.6872480822019569	1.733405418137912
1	3.4995943364231	6.2070954934762765	2.2288773212601427	1.4162315787273425	2.8017101239997286	1.5922939852909357	1.4319455527016758	6.125150707323561	0.5306712282335855	0.525876808443225	1.5678610386029457
1	5.147940500527581	4.54781185133841	4.792491104310827	15.185139398778876	6.589818242078458	3.9357520326958753	2.5552729800114133	6.125150707323561	0.6720630232545988	0.6654602932575442	3.4148971702216
1	4.180692767497508	3.866263433142597	2.439588397455281	5.954594307592583	3.838776348861087	2.504596269431285	7.081224164290831	6.125150707323561	0.4451711936737401	0.4373390097312756	1.4873965818556698
1	1.0443956652303674	1.74819531992044	1.3908170193013134	1.1666888065231216	3.480629481748989	0.9641500988138728	1.006763145377764	1.107850381491498	0.0512447812115909	0.0598446747524963	0.7285952624734592
1	6.406597763020173	9.567971902287404	2.4970455086436383	4.788227044253962	4.839674178782046	2.404983076360216	1.578024733433715	2.1191598997496404	4.788227044253962	4.818163759280423	1.718665712482208
1	6.406597763020173	7.434871237033929	2.0528191840452674	5.469787334241594	3.621667390179634	1.9496245243708623	2.6454055175257585	6.125150707323561	3.5666311993681648	3.621667390179634	2.003159190768924
1	3.764071781325736	10.33678548384785	6.55127114151321	9.258955047827666	3.080199411386531	1.8640140454185912	1.6872480822019569	2.1191598997496404	9.658588047277863	9.42928844081547	3.876616107458648
1	2.93872290077361	5.742435847604996	3.852498144854564	3.5892087576310727	3.921765080770227	1.6893355346906105	2.6454055175257585	3.193842157042925	9.2709026339571	9.004095837600676	2.3076035522589966
1	9.199705222727625	3.641259655673871	3.537774316993283	2.8071084401939017	7.002454662862614	2.302791424543356	6.500401513722722	2.7427673401398027	1.491384593907283	1.5314674332927751	1.938554049808917
1	3.764071781325736	2.295583215720088	1.2432595870615568	7.693263854295605	4.580191832230446	1.6809917380433572	2.254961152335425	1.3616761484885482	6.308724441895222	6.213008285157521	1.0696664046399196
1	3.764071781325736	12.540007780396689	1.8901764427246024	2.172505153010556	4.255444093446293	1.69351345210664	1.4873965818556698	1.29824630708789	3.307506980344781	3.383942336257292	1.426046147467119
1	0.937727720705253	2.295583215720088	0.9729934022543688	1.1316574335799223	2.635009474694281	0.8542404275537667	0.8611367288345985	1.493379974056803	5.565572936651225	5.519937369781678	0.2146533145827286
1	3.123556957713742	3.573069962325216	1.185240499914607	1.4873965818556698	4.499690086760476	1.175954747351983	1.8509917123661448	1.3733090433519293	0.549902011622243	0.5853811491624249	1.1353316679945356
1	1.4814214217949953	2.452014571366239	0.5772922199865412	1.1445308767275229	3.0287353419215144	1.325042878423861	1.2811068402595356	1.1629879585624572	2.79362521042861	2.8233437668360373	0.7436836788744736
1	1.9629464514396824	0.6522848722489856	5.860838206941535	3.6086548116983823	11.947408170753464	2.259720544394252	1.752430273760683	1.4457420760961637	7.941499691545926	7.777269274559918	3.4148971702216
1	1.2583589323679647	4.54781185133841	0.5983548550585703	1.2489156913804962	3.5666311993681648	1.033610200699429	1.1115045212266663	6.125150707323561	0.8611367288345985	0.8611367288345985	0.1702767893186312
1	3.4995943364231	3.3993921740346265	1.6025150886650072	1.9830062784156683	2.1353261581047627	1.6148122506867444	1.909902191181503	2.212359717142121	1.365550318967614	1.3966687311487225	1.3404297672173486
1	3.4995943364231	5.50986092716613	1.9319252851248585	1.8727173445618568	2.360891887309666	1.1482160231675858	1.3231233447709403	2.7427673401398027	1.814305749165186	1.8640140454185912	1.126151903809404
